state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls
30,131,1,0,0,18,217.72585018091942,98,37.016069152664606,251.6945886939289,108,21.39187734993811,158.84773144981475,123,7.152147915241662,12.832537809169754,4,3.4631344522924388,2
24,12,1,0,0,0,151.1656859234809,112,25.702478518897287,241.0159757426434,86,20.490046026219154,313.26788828506324,101,14.096646664497225,11.198278327367369,3,3.021223236483653,0
23,52,0,0,0,0,271.83300823693753,75,46.21224506573161,222.93400459361897,87,18.952707223183726,178.72507951847442,104,8.043201188025614,10.573266909554572,3,2.859537842547886,2
19,154,1,0,0,33,235.4779834639229,83,40.03003514889822,218.28968299362637,116,18.55784521158991,199.24504067390308,70,8.964471261751973,8.222274294664025,2,2.2200140595592868,1
29,77,0,0,0,16,93.1030075409667,84,15.8269745467226,250.94740659398693,96,21.332714400765163,214.4648105034534,95,9.65,13.07594748273294,6,3.5292652951652226,2
21,133,0,1,1,37,171.4640463837104,86,29.151513239364444,204.59933895047493,107,17.389943338612134,117.21720997786608,81,5.275212480204485,13.863196462892477,13,3.7414376908472944,0
39,153,0,0,1,43,191.68531540755495,99,32.59050361928434,132.4495139562637,67,11.258789727302958,210.91117201126525,108,9.491269562292889,8.15488796885378,2,2.2061913131213355,1
20,166,1,0,0,0,225.6398829098363,105,38.36092120226619,112.08285442140924,91,9.527119303037722,131.68706014223488,108,5.922758228543773,13.804259503373679,4,3.7264322810989357,2
26,95,1,0,0,0,313.58793656224486,101,53.309494797703415,170.8286122788167,98,14.52102390961286,147.78737522635976,99,6.648022347759917,9.082188153196993,3,2.455554054997812,1
14,68,0,0,0,0,129.79690420344582,133,22.068262531493836,226.37760992586954,85,19.239438456379947,208.82111830919533,109,9.4,12.288192970691103,5,3.319128876724528,4
43,99,1,0,0,0,330.87704462244693,91,56.252097585815974,152.67590181368388,122,12.982225180945063,275.87950711080555,99,12.413487230699022,11.173174997883384,3,3.0160290172901916,0
13,76,1,0,0,0,254.64938886691888,90,43.28811417807929,248.0180297111104,87,21.081142647671,238.0599048516006,95,10.71158559609541,7.568722828123047,3,2.0471807070307615,0
41,85,1,0,0,0,332.2401909038519,116,56.48143791065586,198.43999038828582,113,16.866307368505854,158.08362899687685,106,7.11593906652786,11.941764369546908,4,3.2287412274439844,0
18,110,1,0,0,24,166.15358446457563,83,28.243683524774337,219.72357366619352,93,18.67450376162645,194.95412260295194,95,8.774189446077203,12.111345524013618,3,3.269145315168888,1
36,153,0,0,0,0,146.66516949629116,69,24.930323389094337,208.29782988993676,139,17.708385419137436,179.94266464847593,106,8.097024726920635,14.263736939016646,9,3.8533137912737123,0
8,52,1,0,0,0,257.83341668716065,80,43.82873205475027,220.45312956316496,81,18.73900064748914,225.05786420787177,69,10.124634620114003,16.74058719777414,2,4.523917569052656,1
30,131,1,0,0,0,103.97133491474042,104,17.67985674351653,173.92587627353538,103,14.785289547246956,246.89407205151537,95,11.111158188987819,11.715010666074535,2,3.1639027731793794,4
27,115,1,0,0,0,326.3186435947582,81,55.47272488285584,187.2636244142792,106,15.916407698075005,214.07713245151376,94,9.634415111432443,11.177660445729778,7,3.021079263840939,1
29,139,0,0,0,20,170.42551916957922,78,28.975842877853076,207.48279507471463,102,17.637817605010696,137.99457547022087,93,6.211512824696851,12.531061999108449,10,3.3849190729315346,2
35,71,1,0,0,0,264.2643154181862,83,44.921933621091654,146.83081780316544,138,12.481971353712462,269.5118512260456,119,12.129943785689356,14.008670876716618,1,3.7795756970090872,2
6,104,1,0,1,28,111.65646680178723,90,18.977768418082267,262.4010984401418,98,22.307016021858153,222.97556985991488,122,10.03223158191773,9.659340935914894,6,2.607514867361702,5
39,67,1,0,0,0,155.7724532217982,103,26.47861343769287,180.69908037243397,95,15.355449539166504,193.83232938397262,106,8.72151989474351,10.812761527564517,2,2.9180938074360085,3
34,120,1,0,0,0,138.50824313204072,126,23.549924684199347,212.20638482839462,85,18.036661872475438,213.13749905291135,75,9.595425781504797,13.371497237135902,7,3.609065929902907,1
32,44,2,0,0,0,266.46034799458994,115,45.30076624150435,216.62975575038053,81,18.413796944842495,211.31984035669615,56,9.507110945143056,10.949291757593974,2,2.9547875272781923,0
13,45,2,0,0,0,263.9873091418981,104,44.87829094662445,259.65854487383774,90,22.07033841240165,194.0585448738377,98,8.736548224946356,12.17749581111418,2,3.2858375746244874,2
14,93,0,0,0,0,158.45743672859064,105,26.93488284741968,155.2461023854948,100,13.200903877322148,189.81348640669427,84,8.539636539191061,8.08153994700129,5,2.1820899129148947,3
17,38,1,0,0,6,166.84646685435246,111,28.36513135980461,135.94812772986043,113,11.55601087062642,259.0782575947939,106,11.661433640683546,11.288781519935087,4,3.0511150538649794,4
39,157,0,0,1,38,196.96061689888472,119,33.48343614981412,131.59727316877246,103,11.18679332736053,204.29418867434882,92,9.189304128847555,10.609074651672904,4,2.8657532404461077,3
23,66,0,0,0,0,232.39603073046285,131,39.5065394564915,254.57895057902198,113,21.640389450747648,292.6662917096431,122,13.170367022129446,5.048239651413443,5,1.3621497993342053,4
29,69,0,0,0,19,71.81623211862764,93,12.209665599781493,249.8859848557684,91,21.240093187086995,223.80533557102328,95,10.070765012387884,12.409964676734393,3,3.353928006872368,4
14,107,0,0,0,0,280.7938671440449,94,47.73795351011289,291.33971047874735,94,24.76054661246406,266.08828687577017,124,11.97279973545175,7.473173957905479,3,2.021756968634479,1
25,80,2,0,0,0,295.6382697236949,105,50.25800940765732,248.08180029858121,120,21.088450181676055,302.0857814832666,101,13.589360166746996,5.149786722248998,3,1.3899431259330663,2
43,55,0,0,0,11,154.28507139926214,95,26.23168644398864,227.41872485843354,114,19.329722445629958,109.34954243742337,103,4.9199069790726435,14.33270816577753,4,3.872055510874008,2
23,123,0,0,0,0,236.24000524050396,134,40.15682442338009,273.28109539690917,88,23.22752253745656,226.5740618511048,76,10.20070335458044,10.189423478773575,5,2.7540031443023807,1
30,119,0,0,0,0,251.0779198581663,95,42.68624637588827,250.91490276934104,72,21.32741484971347,229.8733211550143,90,10.344369829111749,10.38666057750716,2,2.8031094873352425,1
19,59,0,0,0,0,229.71026613005736,116,39.04774524210975,271.5891675970586,120,23.086545086331576,283.9438226665052,88,12.773111489030772,7.602088536932258,5,2.053890276515269,0
40,75,0,0,0,33,84.99754200431279,116,14.448840489623661,266.2828614387739,120,22.632495332854134,168.01001866858346,77,7.562917444524311,8.971707115264175,6,2.422135967792786,4
47,113,1,0,0,0,260.3180512199447,93,44.258272335288126,228.0334477175203,121,19.37958965483529,316.7823581333944,85,14.256108836925893,11.963355805215063,3,3.23090697438245,1
42,107,0,0,0,0,161.8522281591524,89,27.517275594890293,183.83351773895401,105,15.626841027397054,231.48519268124437,127,10.417754419732493,13.7380847006312,5,3.713489253501653,3
32,56,0,1,0,0,236.96223912455582,84,40.283391846797265,213.97892530738034,101,18.18935244866514,181.5706943901137,91,8.167848645640081,14.343358686833731,3,3.8696596443508025,2
19,95,0,0,0,0,152.57473354307626,108,25.93470470232296,161.49175339510705,96,13.73027753388212,185.36514524616064,86,8.339811912252722,8.98897805628584,4,2.4262633228461876,4
17,62,1,0,1,35,198.91927526447634,108,33.817922044667114,230.78735699084726,118,19.616657743751837,134.3440195063109,119,6.045748478254169,13.595079200693803,6,3.671613284304872,0
27,119,0,1,0,0,231.53990200973712,115,39.35829110934013,243.9383484727736,95,20.733990200973714,167.0915749978271,62,7.520874758744629,10.803107073927036,1,2.915854445329935,3
18,67,1,0,0,0,249.08096228215783,129,42.34154362388858,252.04288684647344,117,21.42134039093068,275.55960866330724,101,12.397254939241238,7.983457791938506,5,2.152338594842958,2
9,134,0,0,0,0,267.98995413342357,81,45.561944295743885,280.18223066161096,113,23.8142510013347,195.06372164481053,82,8.78123724136177,10.104186123763302,4,2.7321302534160914,1
19,92,1,0,0,0,117.00990486547936,100,19.895902907775106,158.4297145964381,101,13.463854361662658,195.61165644093597,69,8.800105805956452,11.921908064361391,3,3.216572419308417,4
31,93,1,0,0,0,156.10219893486348,129,26.538122600172127,167.6047557314204,101,14.250048750186515,133.3209729331422,119,5.998109636154957,11.712804688665722,3,3.1634145836441925,2
8,88,0,0,0,0,209.32713999424806,109,35.585601449868655,154.84078035009694,98,13.161978678911757,122.90420434089386,100,5.53508672550952,7.411114238165547,2,1.9989884951511807,3
11,22,0,0,0,0,121.45641605407239,83,20.646614006357346,146.09036780016248,75,12.419506913800184,261.25996977111777,73,11.760675362535261,9.918575827198662,3,2.6765038347611196,3
30,127,0,0,0,0,238.9188192881901,123,40.61326028613532,247.7098128574097,92,21.05915107145081,210.16284786021168,68,9.456736642995018,13.601064999273566,4,3.669470571232879,1
31,76,0,0,0,0,114.70202353565405,107,19.4990709888543,203.79797646434596,129,17.321903662067108,219.69290388159877,116,9.887597602528261,8.015132519540643,4,2.1616614428736765,1
39,145,0,0,1,46,190.30366581260213,98,32.35487701656814,123.67981434033452,71,10.513317861694542,214.83424583809153,104,9.668914148501234,6.733178616945425,2,1.8224918693413739,2
25,27,1,0,0,0,122.07623912686388,47,20.754033005245102,126.27391659249199,111,10.73051805981611,259.1037981006147,121,11.657851798723268,8.328941471297222,1,2.247958904606736,5
20,80,0,0,0,0,262.5374969065997,99,44.63183415353705,212.27499381319942,51,18.043184954999305,257.51048087735455,83,11.586471639480957,6.715924774996532,3,1.813164609102838,3
24,72,1,0,0,0,221.2954749181215,78,37.621775409851104,276.08127163931266,120,23.46419818032531,239.98568131152354,113,10.801248557379154,10.914318688476474,4,2.9479553934295413,1
24,71,1,0,0,0,130.62755640602384,87,22.207905435787396,175.36882873377849,80,14.908905654062007,227.4424113619625,90,10.234850204814991,7.809185468674622,2,2.1128175362521304,5
46,73,0,0,0,0,130.96629170368968,107,22.267933159328106,187.60099435613856,137,15.946360233405684,212.9878239337548,115,9.581867969444183,8.417750604699439,4,2.2719608784184193,4
16,66,1,0,0,0,249.6189948470819,122,42.43316580784698,246.4211018536044,118,20.943879084958283,271.44371779426183,93,12.21272358294752,9.906935131289888,5,2.6716383144875047,1
0,125,0,0,0,0,58.49618981726231,94,9.940373888629283,138.86485017201642,117,11.803998752312214,136.90701748871888,90,6.164810382068676,11.885406706083792,1,3.206054405718951,4
25,21,1,0,0,0,254.30484657544363,86,43.2308212252835,215.50700060897412,94,18.32059235922089,236.28532564657345,97,10.629340327231285,11.60700060897413,4,3.131898242048755,1
5,109,0,0,0,0,258.75808131587553,102,43.98525192446863,215.41282939140692,81,18.31322480057895,257.22728677412954,84,11.577459300217106,10.180581385617412,3,2.7514883694979764,4
30,103,1,0,0,0,222.02754879697932,97,37.744113481596514,284.62340444789544,112,24.192415796591067,247.98038583689217,116,11.156906037195208,11.999623240992374,4,3.2427548796979306,1
43,89,0,0,0,0,144.86925557431812,74,24.62381021991839,165.18171692437184,118,14.041001096998063,279.5015327312862,121,12.573605745192182,12.066904944127124,6,3.2609907903457174,3
12,96,0,0,0,0,134.25298006139215,100,22.82347067712607,202.07598693497314,115,17.174066689404505,193.99386730332614,112,8.730083361755632,9.389526641655046,3,2.5354206600726936,5
16,108,0,0,0,0,244.43239091781277,83,41.554449517925576,107.97718544182689,95,9.174373922119546,194.56975900496045,62,8.755196093325813,10.431674276888366,1,2.8212104261443005,1
19,87,1,0,0,0,228.20130316409487,64,38.79348827492044,206.84950672266586,121,17.581427063764636,239.02434725728006,109,10.757166979765836,15.00658927325128,5,4.056455284202943,1
34,97,0,0,0,0,110.84787830665756,106,18.843461593488644,199.18952100945512,115,16.927625863768398,213.54237270552687,101,9.610092779374208,5.3876654219709526,4,1.4556365080027296,2
43,147,1,0,0,0,153.08978677762872,120,26.027133870375074,169.38658788120537,95,14.397359969902455,189.49745638031695,71,8.526842243173661,8.290917275265624,4,2.241199899674851,4
42,109,0,0,0,0,166.99956795853393,79,28.39242439274344,177.9519441865973,87,15.127662015549776,247.71776330544338,131,11.14467596890045,12.267115243244275,7,3.3153721957796196,2
24,109,1,0,0,0,113.08584384500854,101,19.226341327407333,216.70425248823864,111,18.422861461500283,168.05916078583468,117,7.565637873235796,11.394277076999431,2,3.0808043855410223,1
46,96,1,0,0,0,272.08001878368754,103,46.2503908592526,250.10624301173206,92,21.26178748708722,254.8034345511451,101,11.46698671794295,11.000702115146742,3,2.968977237115333,0
10,81,1,0,0,0,299.1043273469465,110,50.84746769346236,178.24263245316232,96,15.154525691796605,268.33089250313515,76,12.070695181175022,11.321777017911643,4,3.057513772595413,0
44,158,0,0,0,0,152.07217291292525,79,25.852074928339537,186.87794811898542,129,15.883417290400402,175.2889337155225,94,7.8875020171985115,8.438242072742636,4,2.276818443212713,2
37,140,0,0,0,0,166.66559182896086,71,28.33715061092334,210.11516162658944,100,17.863994652540377,155.22430041997953,105,6.987139755630664,10.443279591448041,5,2.8241182856054516,3
13,137,0,1,0,0,237.24034791877457,102,40.32986223697309,176.50744431811682,84,15.003618858523584,263.4179265321817,81,11.850803603166767,14.19443659346084,3,3.8285164249228907,0
34,53,0,0,0,0,197.8787971322795,106,33.63784515528406,190.33671372825367,124,16.17888685729696,188.63238079079815,92,8.483957135585918,9.843881045291054,2,2.6574809774262844,3
27,78,1,0,0,0,261.60334073548154,96,44.47359721571808,193.69833437231955,117,16.464017414686456,268.90209625478155,96,12.100753324504465,7.720503480352399,7,2.0855652303813654,1
13,186,1,0,0,17,108.40815811365601,105,18.42620962846435,204.64853265696226,98,17.394919588556085,139.3396289134994,98,6.269137802821823,7.921422685627983,2,2.1406068742623807,2
48,154,0,0,0,0,168.97983028007084,68,28.727939215500015,147.1113242670285,77,12.501841721964638,146.4825143314862,108,6.588161043084921,10.742352478419836,2,2.9000671012853836,0
34,125,1,0,0,0,240.12879617669216,87,40.822951037852825,281.28791016785425,92,23.905195115528233,183.89538348759928,113,8.277820100849544,11.327605840298725,1,3.0605092646958107,1
34,90,1,0,0,10,162.95005510522117,81,27.7045093678876,122.48148737263298,92,10.407737792814949,179.9678259611688,96,8.098004408417694,11.399518903847984,1,3.0794928363212484,3
35,106,1,0,0,0,271.2545939489687,107,46.11512151670742,236.01446357532456,120,20.064973328067214,241.2720212970972,119,10.86183757958748,9.703378781894564,4,2.6229460589304776,1
13,122,0,1,1,21,221.7998297568628,92,37.707865168297225,164.5022131607834,107,13.981767110835838,216.6356145626424,98,9.75204971013418,12.099148784314067,2,3.265560093457265,0
27,50,1,0,0,0,305.9110265565383,107,52.00425350892305,209.059297903846,126,17.772126754461524,216.61396014961534,97,9.747938709576921,11.303588233461504,4,3.054520682615375,2
35,98,0,0,0,0,269.7222544532818,87,45.85445089065635,211.91736393666173,94,18.017198479149062,213.75491093436477,113,9.619970992046415,4.544508906563523,12,1.2311272266408808,2
12,105,0,0,0,0,168.3798930061315,76,28.621236116775382,225.05879680981747,92,19.127297069600296,101.13057259996086,81,4.551866496298006,10.192583439813747,3,2.7546889172836657,3
5,119,1,0,0,0,209.43645893953658,70,35.607095037831215,133.95514909450017,115,11.385514909450018,180.55379657551023,91,8.12614510042546,10.458807243998614,2,2.8214294468246273,2
13,117,1,1,0,14,264.54375243968576,82,44.97545271673614,157.24695303159422,121,13.363215104203787,284.60609393681153,100,12.811266826161742,13.404027261880756,6,3.6195799597130263,1
23,76,1,0,0,0,202.88931785989348,117,34.492550624441655,189.4366588259758,100,16.10366588259758,264.14663530390317,113,11.887331765195158,13.189553080619875,2,3.5645459200271246,3
22,85,0,0,0,8,89.103296512419,112,15.14758803667911,224.45876907043197,73,19.08309260802993,193.10871571486885,80,8.692794970125886,11.658342225927182,2,3.1455579269139156,3
35,124,1,0,0,0,233.68518922889916,129,39.72348216891286,244.95069037245088,96,20.821195986711672,192.94393065226112,61,8.683482168912859,12.153864109115368,2,3.280349656934478,0
36,140,1,0,0,0,146.44021099132416,119,24.89983586852511,176.39958954931032,85,14.994144185538342,175.662661187484,81,7.905222742887214,7.244724484881256,3,1.9584935476205418,4
24,111,1,0,0,0,123.00042106972657,90,20.906071581853517,227.62037896275393,75,19.35075216972711,202.4316817037672,134,9.10778155877,12.785588210047656,5,3.453436968297969,2
